# *** METADATA ***
#------------------------------
# Title: REBL Survey 2a
# Metadata timestamp: 07 April 2024 6:15:45 PM
# Author: Dr. Trisha Shrum, Chris Donovan
# Author email: tshrum@uvm.edu
#------------------------------
# Description: This is the raw data for REBL Survey 2a (formerly known as the Beta 2 Part 1 survey). It was downloaded from Qualtrics XM on 2024-04-06.
# Data Collection: This survey was administered through Qualtrics XM in two parts, of which this is the first. A nationally representative sample stratified by age, sex, and race, was recruited through Prolific. The pilot was administered on 2023-04-25, then the rest of data collection was on 2023-05-02. Stragglers came in as late as 2023-05-16.
# Variables: This survey contains a reduced set of 70 (?) REBL items that showed promise from survey 1. It also contains series of questions about sustainable fashion, personal experiences with extreme weather events, indicators for a SEM including psychological distance, a dictator's game, as well as demographics.
# Missing Data or Quality Issues: Q9.2_9 and Q9.3_7 were not in the pilot, but was in the full survey. 
# Ownership: Dr. Trisha Shrum
#------------------------------
# Changelog
# Date: , Changes:
#------------------------------
# *** END OF METADATA ***
StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.1,Q2.1,Q3.1,Q5.1_1,Q5.1_2,Q5.1_3,Q5.1_4,Q5.1_5,Q6.1,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.3_1,Q6.3_2,Q6.3_3,Q6.3_4,Q6.4_1,Q6.4_2,Q6.4_3,Q6.4_4,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.1_5,Q7.1_6,Q7.1_7,Q7.1_8,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q8.1_5,Q8.1_6,Q8.2_1,Q8.2_2,Q8.2_3,Q8.2_4,Q8.2_5,Q8.3_1,Q8.3_2,Q8.3_3,Q8.3_4,Q8.3_5,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.2_1,Q9.2_2,Q9.2_3,Q9.2_4,Q9.2_5,Q9.2_6,Q9.2_7,Q9.2_8,Q9.2_9,Q9.2_10,Q9.2_11,Q9.2_12,Q9.2_13,Q9.2_14,Q9.3_1,Q9.3_2,Q9.3_3,Q9.3_4,Q9.3_5,Q9.3_6,Q9.3_7,Q9.3_8,Q9.3_9,Q9.4_1,Q9.4_2,Q9.4_3,Q9.4_4,Q9.4_5,Q9.4_6,Q9.4_7,Q9.4_8,Q9.4_9,Q9.4_10,Q9.4_11,Q9.4_12,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q10.1_6,Q10.1_7,Q10.1_8,Q11.1_1,Q11.1_2,Q11.1_3,Q11.1_4,Q11.1_5,Q13.2,Q13.3,Q13.4,Q13.5,Q14.2,Q14.3,Q14.4,Q14.5,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q15.8,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,Q16.7,Q17.2,Q17.3,Q17.3_3_TEXT,Q17.4,Q17.4_7_TEXT,Q17.5,Q17.6,Q17.7,Q17.8,Q17.9,Q17.10,PROLIFIC_PID
5/2/2023 14:57,5/2/2023 15:26,IP Address,100,1733,TRUE,5/2/2023 15:26,R_2uCc0wcswNbvP2S,,,,,anonymous,EN,1,Yes,5bae7511408bf900018fbaa5,$5 for Trees for the Future; $5 for myself,No,No,No,No,No,"Yes, cooled",,,,,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No ,No ,No ,No ,,Yes ,No ,Yes ,Yes,Yes,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Somewhat agree,Strongly agree,Somewhat agree,55-64,Female,,White or Caucasian,,Associate's Degree,Rural,"$25,000 - $50,000","Yes, older than 18",Biden/Harris,Somewhat liberal,5bae7511408bf900018fbaa5
5/2/2023 15:16,5/2/2023 15:26,IP Address,100,599,TRUE,5/2/2023 15:26,R_3EzG7ckpxUMz8hn,,,,,anonymous,EN,1,Yes,5b27d79e878ec200017b0eb3,$2 for Trees for the Future; $8 for myself,Yes,No,No,Yes,No,"Yes, heated",Yes,Yes,Yes,No,,,,,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No ,No ,No ,No ,,Yes ,No ,No ,No,No,Yes,Yes,Yes,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Disagree,Somewhat agree,35-44,Female,,White or Caucasian,,Some College,Rural,"Less than $25,000","Yes, older than 18",Biden/Harris,Moderate,5b27d79e878ec200017b0eb3
5/2/2023 15:09,5/2/2023 15:26,IP Address,100,1019,TRUE,5/2/2023 15:26,R_1gpYwIuHZDPIg8S,,,,,anonymous,EN,0.899999976,Yes,628a4816764d2f993ee7493d,$0 for Trees for the Future; $10 for myself,Yes,Yes,No,No,No,"Yes, heated",No,No,No,No,,,,,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes ,No ,No ,No ,,Yes ,No ,Yes ,No,Yes,No,No,No,Agree,Strongly agree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Neither agree nor disagree,55-64,Male,,Black or African American,,Bachelor's Degree,Suburban,"$100,000 - $200,000","Yes, older than 18",Biden/Harris,Somewhat liberal,628a4816764d2f993ee7493d
5/2/2023 15:19,5/2/2023 15:26,IP Address,100,442,TRUE,5/2/2023 15:26,R_1LUutN2mYHCh9H0,,,,,anonymous,EN,0.899999976,Yes,5d49c4ad08bee60018f4ec21,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,"Yes, cooled",,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes ,No ,No ,No ,,Yes ,No ,No ,Yes,No,Yes,Yes,Yes,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,35-44,Female,,White or Caucasian,,Master's Degree,Suburban,"$100,000 - $200,000",No,Biden/Harris,Liberal,5d49c4ad08bee60018f4ec21
5/2/2023 15:19,5/2/2023 15:26,IP Address,100,425,TRUE,5/2/2023 15:26,R_3MMctbSNSW03HHT,,,,,anonymous,EN,0.899999976,Yes,612d227e68d8bf942e6091da,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,"Yes, cooled",,,,,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes ,No ,Yes ,No ,,Yes ,Yes ,No ,No,No,Yes,No,No,Disagree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly agree,Agree,Strongly agree,Somewhat disagree,Somewhat disagree,25-34,Female,,White or Caucasian,,Master's Degree,Urban,"More than $200,000",No,Biden/Harris,Liberal,612d227e68d8bf942e6091da
5/2/2023 15:17,5/2/2023 15:27,IP Address,100,599,TRUE,5/2/2023 15:27,R_3IYU4iqgrF9MAI5,,,,,anonymous,EN,1,Yes,5de7d12c26dd95000b6824c5,$2 for Trees for the Future; $8 for myself,No,No,No,No,No,"Yes, heated",Yes,No,No,No,,,,,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes ,No ,No ,No ,,Yes ,No ,No ,No,No,No,No,Yes,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat disagree,Disagree,Agree,45-54,Male,,White or Caucasian,,Some College,Rural,"$25,000 - $50,000",No,Trump/Pence,Somewhat conservative,5de7d12c26dd95000b6824c5
5/2/2023 15:13,5/2/2023 15:27,IP Address,100,826,TRUE,5/2/2023 15:27,R_28SvhOs6O1mU0yJ,,,,,anonymous,EN,1,Yes,574eab79c18847000e071119,$0 for Trees for the Future; $10 for myself,No,No,No,No,No,No,,,,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes ,No ,Yes ,No ,,No ,No ,No ,No,Yes,No,No,No,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat disagree,Agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,35-44,Female,,Black or African American,,Some College,Urban,"Less than $25,000",No,Trump/Pence,Conservative,574eab79c18847000e071119
5/2/2023 15:20,5/2/2023 15:27,IP Address,100,430,TRUE,5/2/2023 15:27,R_3rODhAmXQPE9SgD,,,,,anonymous,EN,0.899999976,Yes,5eda9438ff2fef6c2b40d1b9,$2 for Trees for the Future; $8 for myself,No,No,Yes,No,No,"Yes, both",Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,Yes,No,No,Yes,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Strongly agree,Agree,Agree,Agree,Disagree,55-64,Female,,White or Caucasian,,Bachelor's Degree,Rural,"$25,000 - $50,000","Yes, older than 18",Biden/Harris,Liberal,5eda9438ff2fef6c2b40d1b9
5/2/2023 15:21,5/2/2023 15:28,IP Address,100,406,TRUE,5/2/2023 15:28,R_1g1nzXj28DTI1ej,,,,,anonymous,EN,1,Yes,5cf91ace3bb7c4000162318c,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,No,"Yes, both",Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes ,No ,Yes ,Yes ,,No ,Yes ,No ,No,Yes,Yes,No,No,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,25-34,Male,,White or Caucasian,,Bachelor's Degree,Urban,"$50,000 - $100,000",No,I did not vote in the last election,Very liberal,5cf91ace3bb7c4000162318c
5/2/2023 15:19,5/2/2023 15:28,IP Address,100,532,TRUE,5/2/2023 15:28,R_YXCKAuemdd8eqGZ,,,,,anonymous,EN,1,Yes,5f8f47710fba4518d5b46a59,$10 for Trees for the Future; $0 for myself,No,No,Yes,Yes,No,"Yes, cooled",,,,,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes ,No ,No ,Yes ,,Yes ,No ,No ,No,No,Yes,No,No,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Neither agree nor disagree,45-54,Male,,White or Caucasian,,"Doctorate (Ph.D., J.D., M.D., etc.)",Rural,"$50,000 - $100,000",No,Biden/Harris,Liberal,5f8f47710fba4518d5b46a59
5/2/2023 15:17,5/2/2023 15:28,IP Address,100,650,TRUE,5/2/2023 15:28,R_2EhtPYPq4uvcUH4,,,,,anonymous,EN,0.400000006,Yes,5ec1c41a1f98090e8c119332,$0 for Trees for the Future; $10 for myself,No,No,No,No,Yes,"Yes, cooled",,,,,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No ,No ,No ,No ,,No ,No ,No ,No,Yes,No,No,No,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Agree,Agree,Somewhat disagree,Disagree,Agree,Disagree,Disagree,Agree,35-44,Male,,White or Caucasian,,High School Diploma,Suburban,"$50,000 - $100,000",No,Trump/Pence,Conservative,5ec1c41a1f98090e8c119332
5/2/2023 15:21,5/2/2023 15:28,IP Address,100,432,TRUE,5/2/2023 15:28,R_1f1K4haEMnbcxyo,,,,,anonymous,EN,1,Yes,5dd311bde25acf3254f36c9c,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,No,"Yes, heated",Yes,Yes,No,Yes,,,,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,No,Yes,No,No,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Agree,Agree,Agree,Somewhat disagree,Somewhat disagree,65-74,Male,,White or Caucasian,,Bachelor's Degree,Suburban,"$100,000 - $200,000","Yes, older than 18",Other,Moderate,5dd311bde25acf3254f36c9c
5/2/2023 15:13,5/2/2023 15:28,IP Address,100,868,TRUE,5/2/2023 15:28,R_3GkY11QNYQrUotQ,,,,,anonymous,EN,0.899999976,Yes,5ef55b1c3395621b627d3ae9,$0 for Trees for the Future; $10 for myself,Yes,Yes,No,No,No,"Yes, both",Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,Yes,No,No,No,No,Disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Somewhat agree,Agree,Disagree,Disagree,Strongly agree,45-54,Female,,White or Caucasian,,Bachelor's Degree,Rural,"$50,000 - $100,000","Yes, older than 18",Trump/Pence,Very conservative,5ef55b1c3395621b627d3ae9
5/2/2023 15:19,5/2/2023 15:28,IP Address,100,521,TRUE,5/2/2023 15:28,R_3kpKLqYdWW06ILO,,,,,anonymous,EN,0.800000012,Yes,60fed38a8adb46e44e0869a5,$3 for Trees for the Future; $7 for myself,No,No,No,Yes,No,"Yes, both",Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,Yes,No,No,No,Somewhat agree,Somewhat agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,25-34,Female,,"White or Caucasian,American Indian or Alaska Native",,Associate's Degree,Rural,"$25,000 - $50,000",No,Biden/Harris,Very liberal,60fed38a8adb46e44e0869a5
5/2/2023 15:19,5/2/2023 15:28,IP Address,100,551,TRUE,5/2/2023 15:28,R_3psZbOgtN2u5lDV,,,,,anonymous,EN,1,Yes,56bfba439f7a1e000afdcba9,$0 for Trees for the Future; $10 for myself,No,Yes,No,Yes,No,"Yes, cooled",,,,,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes ,No ,No ,No ,,No ,No ,No ,Yes,No,Yes,No,No,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Agree,Strongly agree,Somewhat disagree,25-34,Female,,White or Caucasian,,Master's Degree,Suburban,"$100,000 - $200,000",No,Biden/Harris,Very liberal,56bfba439f7a1e000afdcba9
5/2/2023 15:21,5/2/2023 15:28,IP Address,100,431,TRUE,5/2/2023 15:28,R_2wQOhk4u651kVfM,,,,,anonymous,EN,1,Yes,62348c41368404b2ade8312b,$2 for Trees for the Future; $8 for myself,No,No,No,Yes,Yes,"Yes, heated",Yes,Yes,Yes,No,,,,,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes ,No ,No ,No ,,Yes ,No ,Yes ,No,No,Yes,No,No,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Disagree,65-74,Female,,White or Caucasian,,Master's Degree,Suburban,"$100,000 - $200,000","Yes, older than 18",Biden/Harris,Liberal,62348c41368404b2ade8312b
5/2/2023 15:19,5/2/2023 15:28,IP Address,100,543,TRUE,5/2/2023 15:28,R_3hGcizaXjuhCPsq,,,,,anonymous,EN,1,Yes,633872ba6dfc63a1faf7112d,$5 for Trees for the Future; $5 for myself,No,No,Yes,Yes,No,"Yes, heated",No,Yes,No,No,,,,,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes ,No ,No ,No ,,Yes ,No ,No ,No,No,Yes,Yes,Yes,Somewhat agree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Agree,Somewhat agree,Strongly agree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly disagree,55-64,Female,,Black or African American,,"Doctorate (Ph.D., J.D., M.D., etc.)",Suburban,"$100,000 - $200,000",No,Biden/Harris,Somewhat liberal,633872ba6dfc63a1faf7112d
5/2/2023 15:21,5/2/2023 15:28,IP Address,100,415,TRUE,5/2/2023 15:28,R_12RWn7cs2zGfxLy,,,,,anonymous,EN,1,Yes,6400d92f19f47ad4098babfc,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,No,"Yes, both",No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,No,Yes,Yes,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,35-44,Female,,White or Caucasian,,Bachelor's Degree,Suburban,"$100,000 - $200,000","Yes, younger than 18",I did not vote in the last election,Liberal,6400d92f19f47ad4098babfc
5/2/2023 15:23,5/2/2023 15:28,IP Address,100,335,TRUE,5/2/2023 15:28,R_5veGrYOkDAX9jax,,,,,anonymous,EN,0.899999976,Yes,6016c24ec5b6eb86fb473dc4,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,"Yes, cooled",,,,,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,Yes,No,No,No,No,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Somewhat disagree,Somewhat disagree,Disagree,Somewhat disagree,Disagree,Agree,Disagree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,25-34,Female,,Hispanic or Latino,,Associate's Degree,Urban,"$100,000 - $200,000","Yes, older than 18",Biden/Harris,Liberal,6016c24ec5b6eb86fb473dc4
5/2/2023 15:20,5/2/2023 15:29,IP Address,100,496,TRUE,5/2/2023 15:29,R_2sTsSFMVGWMM6rQ,,,,,anonymous,EN,0.800000012,Yes,6151c8ea2f7b31bdda93807d,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,No,"Yes, heated",Yes,Yes,Yes,Yes,,,,,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes ,No ,Yes ,No ,,Yes ,No ,No ,No,Yes,Yes,No,Yes,Agree,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Somewhat disagree,Strongly disagree,25-34,Male,,White or Caucasian,,"Doctorate (Ph.D., J.D., M.D., etc.)",Suburban,"$100,000 - $200,000","Yes, younger than 18",Biden/Harris,Very liberal,6151c8ea2f7b31bdda93807d
