StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.1,Q2.1,Q4.1_1,Q4.1_2,Q4.1_3,Q4.1_4,Q4.1_5,Q5.1,Q5.2_1,Q5.2_2,Q5.2_3,Q5.2_4,Q5.3_1,Q5.3_2,Q5.3_3,Q5.3_4,Q5.4_1,Q5.4_2,Q5.4_3,Q5.4_4,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q6.1_5,Q6.1_6,Q6.1_7,Q6.1_8,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.1_5,Q7.1_6,Q7.2_1,Q7.2_2,Q7.2_3,Q7.2_4,Q7.2_5,Q7.3_1,Q7.3_2,Q7.3_3,Q7.3_4,Q7.3_5,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q8.1_5,Q8.1_6,Q8.1_7,Q8.2_1,Q8.2_2,Q8.2_3,Q8.2_4,Q8.2_5,Q8.2_6,Q8.2_7,Q8.2_8,Q8.2_9,Q8.2_10,Q8.2_11,Q8.2_12,Q8.2_13,Q8.2_14,Q8.3_1,Q8.3_2,Q8.3_3,Q8.3_4,Q8.3_5,Q8.3_6,Q8.3_7,Q8.3_8,Q8.3_9,Q8.4_1,Q8.4_2,Q8.4_3,Q8.4_4,Q8.4_5,Q8.4_6,Q8.4_7,Q8.4_8,Q8.4_9,Q8.4_10,Q8.4_11,Q8.4_12,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.1_8,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q11.1,Q11.2,Q13.2,Q13.3,Q13.4,Q13.5,Q13.6,Q14.1,Q14.2,Q14.2_8_TEXT,Q14.3,Q14.3_7_TEXT,Q14.4,Q14.5,Q14.5_8_TEXT,Q14.6,Q14.7,Q14.8_1,Q14.9,Q14.10,Q15.1,Q15.2,Q15.4,Q15.5,Q15.6,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,Q18.2,Q18.3,Q18.4,Q18.5,Q18.6,Q18.7,Q19.2,Q19.3,Q19.4,Q19.5,Q19.6,Q20.2,Q20.3,Q20.4,Q20.5,Q20.6,Q20.7
5/19/2023 21:46,5/19/2023 22:15,IP Address,100,1720,TRUE,5/19/2023 22:15,R_1KrryD16wHxaiG4,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1467,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,NA,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Yes,"Hurricane,Flood",NA,"Experienced property damage,Sheltered in place,High levels of anxiety or stress,Friends or family were affected",NA,2,Flood,NA,2022,September,8,"$1,000 to $5,000","$1,000 to $5,000",Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Disagree,Agree,Strongly agree,Strongly agree
5/19/2023 22:07,5/19/2023 22:19,IP Address,100,749,TRUE,5/19/2023 22:19,R_1CgusCSXLIDaVyX,NA,NA,NA,NA,anonymous,EN,1,Yes,841,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,NA,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,NA,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Yes,Winter storm or blizzard,NA,"Canceled plans to travel,Friends or family were affected",NA,1,Winter storm or blizzard,NA,2020,February,7,$0,NA,Yes,Yes,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Disagree,Neither agree nor disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Agree,Somewhat agree,Agree
5/19/2023 22:09,5/19/2023 22:21,IP Address,100,713,TRUE,5/19/2023 22:21,R_3suEYvSccJxmm8P,NA,NA,NA,NA,anonymous,EN,1,Yes,1086,No,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,NA,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,NA,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Yes,"Wildfire,Heat wave,Winter storm or blizzard",NA,"Sheltered in place,Experienced heavy smoke from wildfires,High levels of anxiety or stress,Friends or family were affected,No significant impacts",NA,5 or more,Heat wave,NA,2021,June,7,NA,NA,Yes,Yes,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Agree,Somewhat agree,Agree,Agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Agree,Strongly agree,Somewhat disagree,Somewhat agree,Agree,Strongly agree,Strongly agree
5/19/2023 22:13,5/19/2023 22:25,IP Address,100,723,TRUE,5/19/2023 22:25,R_2xQMfp4SHwnHGNM,NA,NA,NA,NA,anonymous,EN,1,Yes,692,Yes,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Disagree,Disagree,Somewhat agree,Yes,"Heat wave,Other",Monsoon dust storms,No significant impacts,NA,0,Other,Monsoon dust storms,2022,July,5,$0,NA,Yes,Yes,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Agree,Somewhat disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Disagree,Agree,Somewhat agree,Neither agree nor disagree
5/19/2023 22:05,5/19/2023 22:29,IP Address,100,1407,TRUE,5/19/2023 22:29,R_2wbF5U8tXppVMh2,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1415,No,Yes,No,No,No,"Yes, cooled",NA,NA,NA,NA,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,NA,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,NA,Yes,No,NA,No,Yes,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,Agree,Yes,"Hurricane,Tropical storm,Drought",NA,"Sheltered in place,Friends or family were affected,No significant impacts",NA,2,Tropical storm,NA,2021,July,3,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Somewhat agree,Agree
5/19/2023 22:20,5/19/2023 22:40,IP Address,100,1205,TRUE,5/19/2023 22:40,R_28A1nbT1p8K9QZb,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1123,No,No,Yes,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,NA,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,Agree,Strongly agree,Somewhat agree,Agree,Somewhat agree,Yes,Other,Bomb cyclone on west coast,"Evacuated,Sheltered in place,Loss of income,Experienced heavy smoke from wildfires,Canceled plans to travel,Friends or family were affected",NA,3,Other,Bomb cyclone,2021,October,7,Less than $500,Less than $500,Yes,Yes,Agree,Somewhat disagree,Disagree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Disagree,Disagree,Disagree,Agree,Somewhat disagree,Somewhat agree,Disagree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Disagree,Disagree,Agree,Somewhat agree,Somewhat disagree
5/19/2023 22:21,5/19/2023 22:41,IP Address,100,1202,TRUE,5/19/2023 22:41,R_2dNob6F2Wl4Le54,NA,NA,NA,NA,anonymous,EN,1,Yes,1461,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,NA,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,Somewhat agree,Agree,Somewhat disagree,Somewhat disagree,Agree,Yes,Winter storm or blizzard,NA,"Sheltered in place,Friends or family were affected",NA,1,Winter storm or blizzard,NA,2021,February,2,Less than $500,Less than $500,Yes,Yes,Agree,Agree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Agree,Disagree,Disagree,Strongly agree,Somewhat disagree,Agree,Agree,Agree,Disagree,Disagree,Strongly disagree,Agree,Somewhat agree,Somewhat disagree
5/19/2023 22:37,5/19/2023 22:44,IP Address,100,448,TRUE,5/19/2023 22:44,R_3phj7ICeawaeDRh,NA,NA,NA,NA,anonymous,EN,1,Yes,1391,No,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,NA,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,NA,Yes,No,No,Yes,No,Yes,No,No,No,No,Disagree,Disagree,Disagree,Disagree,Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Disagree,Agree,Agree,NA,NA,NA,NA,NA,Somewhat agree,Neither agree nor disagree,Agree,Agree,Somewhat agree,Agree,Agree,Strongly disagree,Strongly agree,Agree,Agree,Somewhat agree,Somewhat disagree,Disagree,Agree,Somewhat agree,Somewhat agree
5/19/2023 22:29,5/19/2023 22:44,IP Address,100,888,TRUE,5/19/2023 22:44,R_Q3xt0MK81polucF,NA,NA,NA,NA,anonymous,EN,1,Yes,1238,No,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,NA,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,Yes,No,No,No,No,No,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Yes,"Wildfire,Drought,Heat wave",NA,"Evacuated,Made plans to evacuate, but did not have to follow through,Loss of income,Experienced heavy smoke from wildfires,High levels of anxiety or stress,Canceled plans to travel",NA,3,Wildfire,NA,2020,August,5,$0,$0,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Strongly disagree,Agree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree
5/19/2023 22:37,5/19/2023 22:46,IP Address,100,553,TRUE,5/19/2023 22:46,R_1QMJA61561mi6CT,NA,NA,NA,NA,anonymous,EN,1,Yes,897,No,No,No,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,NA,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,Yes,No,No,No,No,No,Disagree,Disagree,Disagree,Disagree,Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,Disagree,Disagree,Disagree,NA,NA,NA,NA,NA,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Somewhat agree,Disagree,Disagree,Agree,Neither agree nor disagree,Disagree
5/19/2023 22:31,5/19/2023 22:47,IP Address,100,918,TRUE,5/19/2023 22:47,R_1jYRLqTfX3v8j7F,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1076,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,NA,No,No,No,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Yes,"Hurricane,Wildfire",NA,"Loss of housing (temporary or permanent),Evacuated,Experienced heavy smoke from wildfires",NA,2,Hurricane,NA,2018,October,8,"$500 to $1,000",$0,Yes,Yes,Agree,Agree,Agree,Somewhat disagree,Agree,Disagree,Somewhat agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Somewhat agree
5/19/2023 22:40,5/19/2023 22:48,IP Address,100,519,TRUE,5/19/2023 22:48,R_2PdHRHoM1NKDFjk,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,966,Yes,Yes,No,No,No,"Yes, cooled",NA,NA,NA,NA,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,NA,Yes,No,No,Yes,No,No,No,No,No,No,Neither agree nor disagree,Agree,Somewhat disagree,Disagree,Somewhat disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Agree,Strongly agree,Strongly agree,NA,NA,NA,NA,NA,Neither agree nor disagree,Somewhat disagree,Agree,Agree,Disagree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Disagree,Agree,Somewhat disagree,Agree
5/19/2023 22:32,5/19/2023 22:49,IP Address,100,986,TRUE,5/19/2023 22:49,R_3PtxQJqYzUrBsMB,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1348,No,No,Yes,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,NA,No,No,No,No,Yes,No,No,No,No,No,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Yes,"Wildfire,Drought,Heat wave",NA,"Sheltered in place,Experienced heavy smoke from wildfires,Canceled plans to travel,Other",Not being able to exercise outdoors is quite significant to me,5 or more,Wildfire,NA,2020,June,9,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Strongly agree
5/19/2023 22:37,5/19/2023 22:51,IP Address,100,860,TRUE,5/19/2023 22:51,R_1ISg37b3GEJVRgJ,NA,NA,NA,NA,anonymous,EN,1,Yes,1556,No,No,No,No,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,NA,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,NA,Yes,No,Yes,No,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Yes,"Hurricane,Tropical storm,Heat wave",NA,"Sheltered in place,No significant impacts",NA,2,Hurricane,NA,2020,August,2,NA,$0,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Agree,Neither agree nor disagree,Disagree
5/19/2023 22:40,5/19/2023 22:55,IP Address,100,900,TRUE,5/19/2023 22:55,R_3htqDlaz4RsGCNa,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,993,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,NA,No,No,No,Yes,No,No,No,No,No,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Strongly agree,Agree,Disagree,Disagree,Agree,Strongly disagree,Strongly agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Agree,Agree,Strongly agree
5/19/2023 22:41,5/19/2023 22:55,IP Address,100,862,TRUE,5/19/2023 22:55,R_3EbxOGVpHKtG5cT,NA,NA,NA,NA,anonymous,EN,1,Yes,682,No,No,No,Yes,No,"Yes, both",Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,NA,Yes,No,No,No,Yes,No,No,No,No,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,NA,NA,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Somewhat agree,Agree,Strongly disagree,Agree,Agree,Neither agree nor disagree
5/19/2023 22:40,5/19/2023 22:56,IP Address,100,989,TRUE,5/19/2023 22:57,R_25AcPF43vneeWNx,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,843,No,No,No,Yes,Yes,"Yes, cooled",NA,NA,NA,NA,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,NA,Yes,No,No,No,No,Yes,No,No,No,No,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Yes,Hurricane,NA,"Sheltered in place,Friends or family were affected",NA,2,Hurricane,NA,2022,September,3,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Strongly disagree,Agree,Strongly agree,Strongly agree
5/19/2023 22:40,5/19/2023 23:04,IP Address,100,1485,TRUE,5/19/2023 23:04,R_BJKApdD1QEUqXCN,NA,NA,NA,NA,anonymous,EN,1,Yes,1551,Yes,No,Yes,No,Yes,"Yes, both",Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,NA,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,NA,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Yes,Tropical storm,NA,"Loss of housing (temporary or permanent),Loss of income",NA,1,Wildfire,NA,2018,June,5,More than $1 million,More than $1 million,Yes,Yes,Neither agree nor disagree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Disagree,Somewhat disagree,Somewhat disagree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Neither agree nor disagree
5/19/2023 22:51,5/19/2023 23:05,IP Address,100,858,TRUE,5/19/2023 23:05,R_1Lj4wuqySfwkFpL,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1069,Yes,No,No,No,Yes,"Yes, both",Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,NA,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,Disagree,Disagree,Disagree,Disagree,Agree,Yes,Other,heavy snow and ice,No significant impacts,NA,0,Winter storm or blizzard,NA,2022,December,1,NA,NA,No,No,Disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Disagree,Strongly disagree,Disagree,Agree,Somewhat agree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Agree,Somewhat agree,Disagree
