StartDate,EndDate,Status,Progress,duration,Finished,RecordedDate,Q_RecaptchaScore,consent,prolificID,eweExpGen1,eweExpGen2,eweExpGen3,eweExpGen4,eweExpGen5,eweExpSpec,eweWhatTypes,eweWhatTypesText,eweAffectedHow,eweAffectedHowText,eweHowMany,eweSigType,eweSigTypeText,eweSigYear,eweSigMonth,eweSigSeverity,eweSigCostPreIns,eweSigCostPostIns,attributionGen1,attributionGen2,attributionGen3,attributionGen4,attributionGen5,attributionSpec1,attributionSpec2,attributionSpec3,attributionSpec4,attributionSpec5,psychDist1,psychDist2,psychDist3,psychDist4,psychDist5,worry1,worry2,worry3,worry4,worry5,socialNorms1,socialNorms2,socialNorms3,socialNorms4,socialNorms5,waterWashingNotFull_r,waterDishNotFull_r,waterShowerStop_,waterTeethStop_,waterLawn_r,homeClothesCold_,homeClothesHang_,homeClothesDryer_r,homeLightsOff_,socialCritical_r,socialSupportive_,socialReduceImpact_,socialOutside_,socialDocumentary_,socialRead_,socialGroup_,socialConversation_,foodOrganicVeg_,foodLocal_,foodGarden_,foodOwnLunch_,foodForage_,foodRefrainedDistance_,foodMeat_r,foodBeef_r,foodLunchNoMeat_,foodDinnerNoMeat_,foodMeatEveryDay_r,foodCowMilk_r,foodTofu_,foodNonDairyMilk_,foodOatMilk_,foodVegan_,packDisposableWaterAway_r,packDisposableWaterHome_r,packTapWaterHome_,packNonWaterDisposable_r,packReusableBottle_,packReusableMug_,packDisposableCoffee_r,packDeclineBag_,packReusableBag_,packDisposableBag_r,packContainerToRestaurant_,packCarriedUtensils_,packDisposablePlate_r,packRags_,packReusableNapkin_,packZiploc_r,packPaperTowel_r,packReducedPlastic_,packGlassAlumOverPlastic_,packAlumOverGlass_,packRecycledContainer_,packRecycledPaper_,packPickUpRecycle_,packCompost_,packCarriedTrash_,packPickedUpLitter_,packThrownAwayRecycling_r,packPullRecycleFromTrash_,packDilutedSoap_,packGaveNotThrown_,packRepaired_,packReusedPaperPlasticBags_,purchThrownAwayEarly_r,foodThrownBadFood_r,foodThrownGoodFood_r,packReusedSingleUse_,purchBoughtSecondHand_,packGaveToFriend_,purchBuyNothing_,purchSlowShipping_,transWalk_,transBike_,transPublic_,transCarpool_,transDrivenAlone_r,transTaxiAlone_r,transTirePressure_,fashFast_r,purchOnlyNecessities_,fashPutAside_,fashShoppedSecondHand_,purchTriedSecondHand_,p.fit,p.df,p.outfitMSQ,p.infitMSQ,p.outfitZ,p.infitZ,rebl_score,rebl_score_link_sl
2023-05-19,2023-05-19,IP Address,100,448,True,2023-05-19T21:09:01Z,0.8999999761581421,Yes,5654171504212700054a12ad,0,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,4,4,NA,NA,NA,NA,NA,0,0,4,0,3,4,0,5,5,6,4,4,4,4,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,66.09843360774222,24,2.7541014003225928,1.6493660099000178,2.358294457511396,2.035452601850765,0.10023080454120682,0.10103795810487716
2023-05-26,2023-05-26,IP Address,100,885,True,2023-05-26T13:05:36Z,1,Yes,5662218473ac8700058095b1,1,1,0,0,0,1,"Wildfire,Heat wave,Winter storm or blizzard",NA,"Sheltered in place,Experienced heavy smoke from wildfires",NA,4,Heat wave,NA,2021,July,5,$0,$0,1,1,6,6,6,3,4,1,5,0,2,4,5,3,1,4,3,6,4,5,5,4,4,5,6,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,16.300932770454136,24,0.6792055321022556,0.9854907845946121,-0.4844791574784749,0.046524972540328606,-0.19172982415458065,-0.188586985561344
2023-05-21,2023-05-21,IP Address,100,780,True,2023-05-21T18:31:27Z,0.8999999761581421,Yes,566a19b57da035000fb39b89,5,5,3,3,5,1,Heat wave,NA,Canceled plans to travel,NA,NA,Heat wave,NA,2022,June,6,NA,NA,1,1,6,6,6,1,6,0,6,0,5,5,6,0,5,6,0,5,5,6,3,1,0,6,5,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,14.600276174175308,24,0.6083448405906379,0.7224353509826876,-0.41553942672068267,-0.8523362878294397,-1.1259183452953863,-1.1153019985330233
2023-05-20,2023-05-20,IP Address,100,1459,True,2023-05-20T13:35:14Z,1,Yes,5680eeb5c5767f00121ccc0f,4,4,1,5,5,1,"Hurricane,Tropical storm,Flood",NA,"Evacuated,Made plans to evacuate, but did not have to follow through,Sheltered in place,Loss of income,Friends or family were affected",NA,2,Hurricane,NA,2018,September,3,"$500 to $1,000","$500 to $1,000",1,1,5,5,5,2,3,3,4,2,3,4,4,1,4,5,1,5,4,5,5,2,4,5,4,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,40.809523719679085,24,1.7003968216532952,1.4379644391516597,1.059299157833407,1.3093231688454916,-1.1259183452953863,-1.1153019985330233
2023-05-20,2023-05-20,IP Address,100,1125,True,2023-05-20T01:29:45Z,0.8999999761581421,Yes,5687bbe7369319000c269af0,5,5,4,1,4,1,Winter storm or blizzard,NA,Loss of income,NA,2,Winter storm or blizzard,NA,2022,February,10,NA,NA,1,1,5,5,5,4,4,2,4,2,4,4,4,4,4,5,1,4,4,5,4,4,2,5,4,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6.621009714244935,24,0.2758754047602056,0.6354051284695763,-0.19487982632772505,-1.0534087021057874,-2.647935430198931,-2.6251429467573395
2023-05-20,2023-05-20,IP Address,100,572,True,2023-05-20T05:05:14Z,1,Yes,56888951d7848e000c39a122,2,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,3,3,NA,NA,NA,NA,NA,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,26.15136255000452,24,1.0896401062501884,0.9351647923921741,0.35842054897262776,-0.09934168624441607,-1.1259183452953863,-1.1153019985330233
2023-05-20,2023-05-20,IP Address,100,486,True,2023-05-20T01:21:50Z,1,Yes,569e9d738ad3f8000d742557,1,4,2,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,5,5,NA,NA,NA,NA,NA,1,3,6,1,2,6,0,6,5,6,5,2,1,6,5,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,19.10389865805856,24,0.7959957774191068,1.205705568467289,0.024405554090932535,0.861956191565504,1.2424167048400103,1.2340863712012902
2023-05-19,2023-05-19,IP Address,100,405,True,2023-05-19T22:13:10Z,1,Yes,56b4b565b2de2a000d3316ba,1,1,1,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,5,5,NA,NA,NA,NA,NA,1,2,4,3,1,4,1,5,3,4,3,1,0,3,3,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6.41202940261798,24,0.2671678917757492,0.5469393791079388,-0.48215713941234933,-1.4609384787335244,-2.218823080460091,-2.19946349581641
2023-05-31,2023-05-31,IP Address,100,440,True,2023-05-31T14:27:23Z,1,Yes,56bfba439f7a1e000afdcba9,1,5,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,5,5,NA,NA,NA,NA,NA,5,5,6,0,5,5,0,5,5,5,1,1,0,3,4,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,18.641477871744446,24,0.7767282446560185,0.928243634697218,-0.018110381159514854,-0.1107433656926846,-1.4667139455469609,-1.4533712339825853
2023-05-19,2023-05-19,IP Address,100,749,True,2023-05-19T22:19:41Z,1,Yes,56c79f6cc41c43000c0886b0,3,3,2,2,2,1,Winter storm or blizzard,NA,"Canceled plans to travel,Friends or family were affected",NA,1,Winter storm or blizzard,NA,2020,February,7,$0,NA,1,1,4,4,5,3,4,2,4,2,4,4,4,1,3,6,1,6,6,6,4,2,3,4,5,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,46.619829628728496,24,1.9424929011970207,1.3591250320796395,1.5456110839719044,1.2098151960066315,-0.19172982415458065,-0.188586985561344
2023-05-20,2023-05-20,IP Address,100,978,True,2023-05-20T10:09:17Z,0.800000011920929,Yes,56d0901c197fb1000b2348ee,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,6,6,NA,NA,NA,NA,NA,1,5,6,0,4,6,0,6,6,6,5,1,0,4,4,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,16.100076669382233,24,0.6708365278909264,0.8293803677802747,-0.29596318296293544,-0.45763616508301286,-1.1259183452953863,-1.1153019985330233
2023-05-24,2023-05-24,IP Address,100,427,True,2023-05-24T19:23:15Z,0.8999999761581421,Yes,56d1083921cd29000a97382d,1,1,1,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,NA,NA,NA,NA,NA,1,1,1,5,1,1,5,5,5,3,3,1,1,4,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,54.355460947493086,24,2.264810872812212,1.7333733879044206,1.2796258368415432,1.8864119006979903,-1.8288507422997355,-1.8126109363613376
2023-05-20,2023-05-20,IP Address,100,701,True,2023-05-20T07:06:25Z,1,Yes,56d89fc04a9be10005541745,4,4,4,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,4,5,NA,NA,NA,NA,NA,4,4,3,2,3,4,1,4,3,4,4,3,3,3,4,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,16.604780977520956,24,0.6918658740633732,0.7498533671531484,-0.4242293095978549,-0.8156622778741791,-0.4916172289565468,-0.4860752911248944
2023-05-19,2023-05-19,IP Address,100,765,True,2023-05-19T20:04:13Z,1,Yes,56ec2213388e1d000a5960c2,2,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,5,4,NA,NA,NA,NA,NA,2,2,4,2,3,4,2,4,5,4,3,1,0,4,2,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6.117380575970827,24,0.2548908573321178,0.6961753405703185,0.07577481985782619,-0.7264515390062971,-3.138943612326917,-3.1122230634283015
2023-05-20,2023-05-20,IP Address,100,397,True,2023-05-20T07:04:23Z,1,Yes,56f1d53bf2df32000b8f3748,5,5,3,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,6,6,NA,NA,NA,NA,NA,5,5,6,0,6,6,0,6,3,6,3,5,3,6,6,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,12.9923941147577,24,0.5413497547815708,0.9336965762673156,-0.39670330739741416,-0.09352232193147735,-1.4667139455469609,-1.4533712339825853
2023-05-21,2023-05-21,IP Address,100,1258,True,2023-05-21T16:28:58Z,1,Yes,56f299dded0cf6000b9108cd,2,2,1,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,5,NA,NA,NA,NA,NA,3,3,2,3,0,4,3,1,6,1,5,3,1,6,3,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,26.122075803847565,24,1.0884198251603152,1.4231512387104808,0.3451023969623789,1.3113796317801731,-0.8020396565512473,-0.7940143392988374
2023-05-20,2023-05-20,IP Address,100,1868,True,2023-05-20T12:39:21Z,1,Yes,56f59251736c79000c2241f7,5,5,1,5,5,1,"Tornado,Flood",NA,"Evacuated,High levels of anxiety or stress",NA,2,Flood,NA,2020,August,3,$0,$0,0,0,3,3,3,3,3,3,3,3,1,1,1,5,1,1,4,1,1,1,3,1,1,5,3,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8.681549927112936,24,0.361731246963039,0.601946048156957,-0.5419643225815984,-1.2577880529201908,-1.8288507422997355,-1.8126109363613376
2023-05-24,2023-05-24,IP Address,100,630,True,2023-05-24T07:07:14Z,1,Yes,570521cfde5095001018a0c8,5,5,1,2,1,1,Flood,NA,No significant impacts,NA,0,Flood,NA,2022,June,0,NA,NA,1,1,6,6,6,3,5,1,5,1,5,5,6,1,4,5,0,6,6,6,3,2,4,3,5,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,8.930793057561292,24,0.37211637739838715,0.8218690821033992,-0.05866532921345313,-0.4096509787492647,-2.647935430198931,-2.6251429467573395
2023-05-20,2023-05-20,IP Address,100,1400,True,2023-05-20T06:07:26Z,1,Yes,571164253d47e80009635a80,6,6,6,6,6,1,"Hurricane,Tropical storm",NA,"Made plans to evacuate, but did not have to follow through,Sheltered in place,Friends or family were affected",NA,1,Hurricane,NA,2020,September,8,"$500 to $1,000","$500 to $1,000",1,1,6,6,6,3,6,3,6,1,5,5,6,0,5,6,0,6,4,6,4,5,1,4,6,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,40.54087253205994,24,1.6892030221691643,1.461555283830169,1.0481185676743492,1.3666664074453145,-1.1259183452953863,-1.1153019985330233
2023-05-21,2023-05-21,IP Address,100,942,True,2023-05-21T10:34:57Z,1,Yes,572036a1fd3a5200093c126b,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,4,NA,NA,NA,NA,NA,0,0,3,5,0,3,2,3,4,4,3,1,1,1,3,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6.69036178215502,24,0.2787650742564592,0.6610138863054794,-0.1903616567594668,-0.9581102096475829,-2.647935430198931,-2.6251429467573395
2023-05-21,2023-05-21,IP Address,100,2484,True,2023-05-21T00:57:03Z,1,Yes,57210674951c9b0011d3eaaa,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,5,5,NA,NA,NA,NA,NA,4,4,4,2,2,4,2,5,3,4,4,2,0,4,3,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,55.73140245136577,24,2.322141768806907,1.6603717744453712,1.7789166889702368,1.885443234128166,-0.8020396565512473,-0.7940143392988374
2023-05-21,2023-05-21,IP Address,100,1148,True,2023-05-21T08:00:00Z,1,Yes,57309f6b30a556000fecdd47,4,4,1,1,2,1,"Wildfire,Heat wave,Winter storm or blizzard",NA,Experienced heavy smoke from wildfires,NA,2,Winter storm or blizzard,NA,2023,February,6,$0,$0,1,1,4,6,4,2,4,1,4,1,2,2,5,2,2,5,1,5,3,3,4,1,1,4,5,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,10.103789856250748,24,0.4209912440104478,0.7854610932926284,0.001584607442972008,-0.5270499492230073,-2.647935430198931,-2.6251429467573395
2023-05-20,2023-05-20,IP Address,100,518,True,2023-05-20T20:44:48Z,1,Yes,5730e42cdd66170008d9ad96,4,5,3,1,3,1,Winter storm or blizzard,NA,"Experienced property damage,Friends or family were affected",NA,2,Winter storm or blizzard,NA,2022,December,4,Less than $500,NA,1,0,4,4,5,1,3,4,1,3,2,3,4,2,3,3,3,5,5,4,2,0,0,3,2,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16.12749133652522,24,0.6719788056885508,0.644388105245044,-0.17551641457172118,-1.1201645575688917,-1.4667139455469609,-1.4533712339825853
2023-05-23,2023-05-23,IP Address,100,1318,True,2023-05-23T16:21:02Z,1,Yes,574eab79c18847000e071119,6,6,4,5,6,1,Winter storm or blizzard,NA,"Sheltered in place,Loss of income,High levels of anxiety or stress,Friends or family were affected",NA,2,Winter storm or blizzard,NA,2021,January,7,NA,NA,1,1,5,6,6,6,6,0,5,0,4,6,5,0,2,6,0,5,2,4,0,3,1,4,4,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,10.984136031932286,24,0.4576723346638452,0.8298252505166368,-0.16759586949606892,-0.4060594990382982,-2.218823080460091,-2.19946349581641
2023-05-20,2023-05-20,IP Address,100,1153,True,2023-05-20T04:56:10Z,1,Yes,57527f5f0811ad0006f37c29,6,6,6,6,6,1,Hurricane,NA,"Evacuated,High levels of anxiety or stress",NA,1,Hurricane,NA,2018,September,7,$0,$0,1,1,6,6,6,5,5,0,6,0,5,5,5,0,5,6,0,6,5,6,6,1,1,6,6,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,17.47841453480965,24,0.7282672722837354,0.9513236142944141,-0.24161830394910175,-0.10408996880620126,0.6705405206426701,0.6667851964775288
2023-05-20,2023-05-20,IP Address,100,882,True,2023-05-20T07:58:35Z,1,Yes,57541379f5000a0006b06ab4,1,1,2,1,1,1,Winter storm or blizzard,NA,Sheltered in place,NA,0,Winter storm or blizzard,NA,2021,February,3,$0,NA,1,1,5,5,5,2,4,2,3,2,3,2,5,2,1,4,1,1,4,5,5,3,1,3,5,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14.798971130558451,24,0.6166237971066021,0.9177390569827812,-0.6379429653527022,-0.1947917685924354,-0.19172982415458065,-0.188586985561344
2023-05-21,2023-05-21,IP Address,100,655,True,2023-05-21T14:27:22Z,1,Yes,575aee395d55ba0007a2e91d,2,4,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,6,6,NA,NA,NA,NA,NA,1,1,5,1,2,5,0,6,4,6,4,3,0,4,4,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,30.040762564574372,24,1.2516984401905988,1.4101157082497517,0.6094643547679296,1.351232809056295,-0.19172982415458065,-0.188586985561344
2023-05-02,2023-05-02,IP Address,100,657,True,2023-05-02T12:52:53Z,1,Yes,577f70d1454e5400015f1845,NA,NA,NA,NA,NA,1,"Drought,Heat wave",NA,No significant impacts,NA,1,Heat wave,NA,2022,August,4,NA,NA,1,1,NA,NA,NA,2,6,1,4,2,2,1,3,3,0,4,3,6,1,5,4,1,3,5,5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,17.34939347169025,24,0.7228913946537604,1.1500044668529044,0.2968135133451016,0.5183505302173502,-2.647935430198931,-2.6251429467573395
2023-05-19,2023-05-19,IP Address,100,703,True,2023-05-19T20:14:01Z,1,Yes,578b5756160201000103fe40,6,5,5,5,5,1,"Hurricane,Tornado",NA,"Experienced property damage,Sheltered in place,High levels of anxiety or stress,Friends or family were affected",NA,2,Hurricane,NA,2021,August,7,"$10,000 to $50,000",NA,1,1,5,5,5,1,5,2,4,2,4,5,5,0,4,5,1,5,6,5,3,5,1,5,4,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,12.756775992585856,24,0.5315323330244107,0.7634472847652612,-0.864266932906107,-0.7925209670249999,-0.19172982415458065,-0.188586985561344
2023-05-20,2023-05-20,IP Address,100,534,True,2023-05-20T10:49:39Z,0.8999999761581421,Yes,5798e5674a84da00014c652b,4,2,1,5,4,1,Tornado,NA,No significant impacts,NA,1,Tornado,NA,2021,May,1,$0,$0,1,1,6,5,6,2,5,1,6,0,5,4,5,0,4,6,0,6,5,6,3,1,0,3,3,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,45.13760324326575,24,1.8807334684694064,1.155103321684619,1.0404415547705652,0.5472774668089709,-1.8288507422997355,-1.8126109363613376
